rank	mrna name	mirna name
599	TET2|54790	hsa-miR-29b-3p
600	QARS|5859	hsa-let-7c-5p
601	ZNF682|91120	hsa-miR-23a-3p
602	COMMD2|51122	hsa-miR-126-5p
603	TIMM8B|26521	hsa-miR-29a-3p
604	RPL15|6138	hsa-miR-92b-3p
605	RARG|5916	hsa-miR-182-5p
606	ZNF616|90317	hsa-miR-23b-3p
607	FIGN|55137	hsa-let-7f-5p
608	RPL23|9349	hsa-miR-182-5p
609	ZNF107|51427	hsa-miR-135b-3p
610	ARHGAP17|55114	hsa-miR-103a-3p
611	MRPL18|29074	hsa-miR-532-5p
612	ZNF558|148156	hsa-miR-199a-5p
613	FAM103A1|83640	hsa-miR-103a-3p
614	AP1S1|1174	hsa-let-7a-5p
615	TIMP3|7078	hsa-miR-21-5p
616	PI15|51050	hsa-miR-29c-3p
617	CMTM6|54918	hsa-miR-451a
618	HMGN2|3151	hsa-miR-20a-3p
619	SCARA3|51435	hsa-miR-210-3p
620	SERF1A|8293	hsa-miR-17-5p
621	AP1S2|8905	hsa-miR-9-5p
622	DUS1L|64118	hsa-miR-103a-3p
623	CCNE1|898	hsa-miR-424-5p
624	SUV420H2|84787	hsa-miR-29a-3p
625	PRNP|5621	hsa-miR-148a-3p
626	COL1A2|1278	hsa-let-7a-5p
627	SCD|6319	hsa-miR-199a-3p
628	SCD|6319	hsa-miR-199b-3p
629	ATF7IP|55729	hsa-miR-182-5p
630	MRPS21|54460	hsa-miR-106b-3p
631	NUS1|116150	hsa-miR-22-3p
632	TGFBR1|7046	hsa-let-7a-5p
633	EIF4EBP3|8637	hsa-miR-22-3p
634	GNPDA1|10007	hsa-miR-28-3p
635	PIP4K2A|5305	hsa-miR-30e-5p
636	KRIT1|889	hsa-miR-21-5p
637	RPL13A|23521	hsa-miR-10a-5p
638	MAFB|9935	hsa-miR-148a-3p
639	RNF168|165918	hsa-miR-223-3p
640	GNG5|2787	hsa-let-7b-5p
641	ZNF253|56242	hsa-miR-146b-5p
642	RNF144B|255488	hsa-miR-99b-5p
643	ERGIC2|51290	hsa-miR-92a-3p
644	RAB34|83871	hsa-miR-9-5p
645	ZEB1|6935	hsa-miR-200c-3p
646	PRKAR1A|5573	hsa-miR-182-5p
647	RPN2|6185	hsa-miR-378a-3p
648	CCNE1|898	hsa-miR-15a-5p
649	PNRC2|55629	hsa-miR-148a-3p
650	TNFRSF6B|8771	hsa-miR-148a-3p
651	TMSB10|9168	hsa-miR-27a-3p
652	ZNF302|55900	hsa-miR-181b-5p
653	TMEM214|54867	hsa-miR-143-3p
654	CDC34|997	hsa-let-7c-5p
655	BTG3|10950	hsa-miR-93-5p
656	EMG1|10436	hsa-miR-148a-3p
657	HLA-A|3105	hsa-miR-148a-3p
658	LAMC1|3915	hsa-miR-22-3p
659	TRIB2|28951	hsa-miR-29c-3p
660	SPARC|6678	hsa-miR-29b-3p
661	KLHL20|27252	hsa-miR-30d-5p
662	ARSJ|79642	hsa-miR-10b-5p
663	MCFD2|90411	hsa-miR-199a-3p
664	ZFYVE21|79038	hsa-miR-92a-3p
665	TSPAN6|7105	hsa-miR-199a-5p
666	ZFP82|284406	hsa-miR-181b-5p
667	MCFD2|90411	hsa-miR-199b-3p
668	ZNF83|55769	hsa-miR-134-5p
669	SNRPC|6631	hsa-miR-23a-3p
670	TMSB10|9168	hsa-miR-128-3p
671	REEP2|51308	hsa-miR-24-3p
672	EED|8726	hsa-miR-30d-5p
673	NGFRAP1|27018	hsa-miR-27b-3p
674	ZNF676|163223	hsa-miR-23a-3p
675	ZFYVE21|79038	hsa-miR-25-3p
676	ZNF101|94039	hsa-miR-199b-5p
677	PRDX4|10549	hsa-miR-146b-5p
678	ZNF625|90589	hsa-miR-199b-5p
679	RDH11|51109	hsa-miR-103a-3p
680	FKBP1A|2280	hsa-miR-338-3p
681	PQLC1|80148	hsa-miR-151a-5p
682	DAZAP1|26528	hsa-miR-10b-5p
683	LIN28B|389421	hsa-let-7i-5p
684	VAMP3|9341	hsa-miR-199a-3p
685	ZMYND11|10771	hsa-miR-196b-5p
686	VAMP3|9341	hsa-miR-199b-3p
687	TGFBI|7045	hsa-miR-9-5p
688	ERGIC2|51290	hsa-miR-25-3p
689	ZNF90|7643	hsa-miR-146b-5p
690	COL5A2|1290	hsa-miR-29a-3p
691	VAMP3|9341	hsa-miR-182-5p
692	LRIG3|121227	hsa-let-7a-5p
693	PPP1R10|5514	hsa-miR-148a-3p
694	PTP4A1|7803	hsa-miR-30a-5p
695	ZNF616|90317	hsa-miR-3200-3p
696	COL2A1|1280	hsa-miR-29a-3p
697	LMO4|8543	hsa-miR-143-3p
698	BCAT2|587	hsa-miR-92a-3p
699	ATAD2B|54454	hsa-miR-29b-3p
700	PPIF|10105	hsa-miR-23b-3p
701	NAGK|55577	hsa-miR-17-5p
702	SULF1|23213	hsa-miR-199a-5p
703	HN1|51155	hsa-miR-20a-5p
704	SMAP1|60682	hsa-miR-10a-5p
705	ZNF28|7576	hsa-miR-17-3p
706	FIGN|55137	hsa-let-7e-5p
707	ST6GALNAC4|27090	hsa-miR-100-5p
708	ZNF33A|7581	hsa-miR-148a-3p
709	ADAMTS9|56999	hsa-miR-29a-3p
710	ZNF544|27300	hsa-miR-181a-5p
711	CHMP2B|25978	hsa-miR-182-5p
712	LIN28B|389421	hsa-let-7d-5p
713	SDCBP|6386	hsa-miR-103a-3p
714	QARS|5859	hsa-let-7f-5p
715	UBE2I|7329	hsa-miR-30e-5p
716	NRAS|4893	hsa-miR-196b-5p
717	FAM20C|56975	hsa-miR-92a-3p
718	NGFRAP1|27018	hsa-miR-27a-3p
719	RNF11|26994	hsa-miR-19b-3p
720	HLA-C|3107	hsa-miR-148a-3p
721	RPL14|9045	hsa-miR-22-3p
722	C18orf25|147339	hsa-miR-148a-3p
723	RAD23B|5887	hsa-miR-199b-5p
724	SPG21|51324	hsa-miR-103a-3p
725	PBX1|5087	hsa-let-7b-5p
726	SERF1A|8293	hsa-miR-20a-5p
727	LHFPL2|10184	hsa-miR-25-3p
728	BCAT2|587	hsa-miR-25-3p
729	MTHFD2|10797	hsa-miR-9-5p
730	PMEPA1|56937	hsa-miR-19a-3p
731	SLC12A7|10723	hsa-miR-148a-3p
732	RAB22A|57403	hsa-miR-93-5p
733	PPP1R15B|84919	hsa-let-7b-5p
734	CDC34|997	hsa-let-7f-5p
735	MTHFR|4524	hsa-miR-22-3p
736	G3BP2|9908	hsa-miR-92a-3p
737	UBE2V2|7336	hsa-miR-30e-5p
738	UBE2V2|7336	hsa-miR-30a-5p
739	FXR1|8087	hsa-miR-148a-3p
740	IGFBP5|3488	hsa-miR-143-3p
741	POU2F1|5451	hsa-miR-9-5p
742	NAT1|9	hsa-miR-126-5p
743	SOBP|55084	hsa-miR-10b-5p
744	SEPT9|10801	hsa-miR-182-5p
745	QKI|9444	hsa-miR-19b-3p
746	FGFRL1|53834	hsa-miR-107
747	RPUSD3|285367	hsa-let-7a-5p
748	ZNF141|7700	hsa-miR-338-3p
749	CRLF3|51379	hsa-miR-10b-5p
750	TET2|54790	hsa-miR-29c-3p
751	ZNF763|284390	hsa-miR-199b-5p
752	FAM20C|56975	hsa-miR-25-3p
753	SLC39A9|55334	hsa-miR-182-5p
754	PPP2R3C|55012	hsa-miR-103a-3p
755	ZNF140|7699	hsa-miR-181c-5p
756	FRAT2|23401	hsa-miR-22-3p
757	C5orf51|285636	hsa-let-7b-5p
758	BAZ2A|11176	hsa-miR-100-5p
759	MRPL24|79590	hsa-miR-17-5p
760	SERP1|27230	hsa-miR-17-5p
761	RPS15A|6210	hsa-miR-17-5p
762	TGIF1|7050	hsa-miR-25-3p
763	PPP1R15B|84919	hsa-let-7c-5p
764	SMARCA4|6597	hsa-miR-99b-5p
765	UBE2D3|7323	hsa-miR-21-5p
766	PKP4|8502	hsa-miR-23b-3p
767	HNRNPA1|3178	hsa-miR-27b-3p
768	RPL34|6164	hsa-let-7a-5p
769	MTDH|92140	hsa-miR-30b-5p
770	MYL6|4637	hsa-miR-3065-3p
771	ZNF788|388507	hsa-miR-188-3p
772	MMD|23531	hsa-miR-148a-3p
773	TMSB10|9168	hsa-miR-148a-3p
774	PKD2|5311	hsa-miR-93-5p
775	DTX2|113878	hsa-let-7b-5p
776	XKR8|55113	hsa-let-7a-5p
777	GPC1|2817	hsa-miR-182-5p
778	UBE2I|7329	hsa-miR-30a-5p
779	TMBIM6|7009	hsa-miR-19b-3p
780	UBE2V1|7335	hsa-miR-15b-5p
781	IGDCC3|9543	hsa-let-7b-5p
782	SOS2|6655	hsa-miR-148a-3p
783	RASA1|5921	hsa-miR-182-5p
784	MAP2K4|6416	hsa-miR-25-3p
785	PON2|5445	hsa-miR-199a-3p
786	PDSS1|23590	hsa-miR-22-3p
787	PON2|5445	hsa-miR-199b-3p
788	HLA-B|3106	hsa-miR-148a-3p
789	RPS15A|6210	hsa-miR-10b-5p
790	ACTG1|71	hsa-miR-145-5p
791	GNG5|2787	hsa-let-7c-5p
792	AMZ2|51321	hsa-miR-199a-3p
793	PDZD11|51248	hsa-miR-301a-3p
794	AMZ2|51321	hsa-miR-199b-3p
795	TNRC6A|27327	hsa-miR-148a-3p
796	GALNT1|2589	hsa-let-7b-5p
797	SNX16|64089	hsa-miR-30b-5p
798	IGSF6|10261	hsa-miR-30e-3p
799	CTDSPL|10217	hsa-miR-99b-5p
800	ZNRF1|84937	hsa-miR-30a-5p
801	BACH1|571	hsa-let-7b-5p
802	DNAJC2|27000	hsa-miR-30e-3p
803	QARS|5859	hsa-let-7e-5p
804	C5orf24|134553	hsa-miR-22-3p
805	DST|667	hsa-miR-370-3p
806	TGIF1|7050	hsa-miR-92a-3p
807	GJA1|2697	hsa-miR-206
808	ZNF23|7571	hsa-miR-181a-5p
809	WBSCR16|81554	hsa-miR-1307-3p
810	ZNF140|7699	hsa-miR-181d-5p
811	ZNF367|195828	hsa-miR-21-5p
812	NDUFA2|4695	hsa-miR-23a-3p
813	HSD17B4|3295	hsa-miR-21-5p
814	C22orf46|79640	hsa-miR-532-3p
815	ELOVL6|79071	hsa-miR-22-3p
816	EPAS1|2034	hsa-miR-182-5p
817	ZNF512B|57473	hsa-let-7a-5p
818	CLPTM1L|81037	hsa-miR-182-5p
819	ZNF655|79027	hsa-miR-181b-5p
820	SPARC|6678	hsa-miR-29c-3p
821	ZNF99|7652	hsa-miR-130a-5p
822	PPP2R2D|55844	hsa-miR-542-5p
823	CCDC6|8030	hsa-miR-148a-3p
824	EPDR1|54749	hsa-miR-100-5p
825	EIF4E2|9470	hsa-miR-29b-3p
826	ZNF23|7571	hsa-miR-199a-5p
827	SPRED1|161742	hsa-miR-16-5p
828	PPIL1|51645	hsa-miR-182-5p
829	TP53|7157	hsa-let-7b-5p
830	ZNF44|51710	hsa-miR-181b-5p
831	HNRNPA1|3178	hsa-miR-27a-3p
832	DRAM2|128338	hsa-miR-125b-5p
833	USP48|84196	hsa-miR-148a-3p
834	YOD1|55432	hsa-let-7b-5p
835	CDC34|997	hsa-let-7e-5p
836	PIP4K2A|5305	hsa-miR-30d-5p
837	BZW1|9689	hsa-let-7g-5p
838	CDKN1B|1027	hsa-miR-221-3p
839	TWF1|5756	hsa-miR-30c-5p
840	DDOST|1650	hsa-miR-532-3p
841	ZNF740|283337	hsa-miR-22-3p
842	PLEKHA1|59338	hsa-miR-21-5p
843	PDCD10|11235	hsa-miR-103a-3p
844	PBX1|5087	hsa-let-7c-5p
845	PDCD2L|84306	hsa-miR-30c-5p
846	TPM2|7169	hsa-let-7a-5p
847	VIM|7431	hsa-miR-30c-5p
848	RPL31|6160	hsa-miR-483-5p
849	TMEM218|219854	hsa-miR-182-5p
850	MDH1|4190	hsa-miR-126-5p
851	PYROXD1|79912	hsa-miR-532-5p
852	COL4A1|1282	hsa-miR-29b-3p
853	MRPL9|65005	hsa-miR-21-5p
854	BLOC1S1|2647	hsa-let-7a-5p
855	HN1L|90861	hsa-miR-22-3p
856	GALNT1|2589	hsa-let-7c-5p
857	C3orf58|205428	hsa-miR-182-5p
858	HOXA9|3205	hsa-miR-196b-5p
859	HSPB6|126393	hsa-miR-193a-5p
860	CDK5R1|8851	hsa-miR-148a-3p
861	CCNC|892	hsa-miR-27b-3p
862	TMEM181|57583	hsa-miR-30c-5p
863	MITF|4286	hsa-miR-182-5p
864	NAGK|55577	hsa-miR-20a-5p
865	SLC35B2|347734	hsa-miR-29a-3p
866	IL13RA1|3597	hsa-miR-22-3p
867	PFKP|5214	hsa-miR-93-5p
868	ING3|54556	hsa-miR-29a-3p
869	AP1S1|1174	hsa-let-7b-5p
870	AK2|204	hsa-miR-22-3p
871	ATAD2B|54454	hsa-miR-29c-3p
872	PAPD4|167153	hsa-miR-30e-5p
873	NRAS|4893	hsa-miR-148a-3p
874	FZD3|7976	hsa-let-7b-5p
875	SSB|6741	hsa-miR-181b-5p
876	PBX2|5089	hsa-let-7a-5p
877	ARSJ|79642	hsa-miR-10a-5p
878	SERP1|27230	hsa-miR-20a-5p
879	NUDCD2|134492	hsa-miR-103a-3p
880	UBC|7316	hsa-miR-93-5p
881	COL1A2|1278	hsa-let-7b-5p
882	NFIA|4774	hsa-miR-29b-3p
883	HMGA1|3159	hsa-miR-16-5p
884	IDH1|3417	hsa-miR-92a-3p
885	PCBP1|5093	hsa-miR-21-5p
886	CNPY3|10695	hsa-miR-10b-5p
887	TMEM9B|56674	hsa-miR-145-5p
888	DTNBP1|84062	hsa-miR-342-3p
889	GALNT1|2589	hsa-let-7f-5p
890	TOB1|10140	hsa-miR-92a-3p
891	UQCRB|7381	hsa-miR-130b-5p
892	OSTC|58505	hsa-miR-181a-2-3p
893	BACH1|571	hsa-let-7c-5p
894	EMP1|2012	hsa-miR-148a-3p
895	HAUS8|93323	hsa-miR-93-5p
896	TDG|6996	hsa-miR-29a-3p
897	TGFBR1|7046	hsa-let-7b-5p
898	HOXA3|3200	hsa-miR-10b-5p
899	LPGAT1|9926	hsa-let-7b-5p
900	TOB1|10140	hsa-miR-25-3p
901	DRAM2|128338	hsa-miR-125a-5p
902	ARFGAP3|26286	hsa-miR-143-3p
903	HAS2|3037	hsa-miR-182-5p
904	FBXO21|23014	hsa-miR-16-5p
905	RAB6B|51560	hsa-miR-182-5p
906	NFIB|4781	hsa-miR-30e-5p
907	ZNF283|284349	hsa-miR-181a-5p
908	MAP2K4|6416	hsa-miR-92a-3p
909	IDH1|3417	hsa-miR-25-3p
910	DTX2|113878	hsa-let-7c-5p
911	SHOC2|8036	hsa-miR-199a-5p
912	SERP1|27230	hsa-miR-218-5p
913	ZNF256|10172	hsa-miR-188-3p
914	BTF3|689	hsa-miR-374a-3p
915	PDIA3|2923	hsa-miR-148a-3p
916	STK19|8859	hsa-miR-182-5p
917	MYEOV2|150678	hsa-miR-431-3p
918	DDX6|1656	hsa-miR-148a-3p
919	CCNC|892	hsa-miR-27a-3p
920	ZNF195|7748	hsa-miR-130a-5p
921	ALDH1A1|216	hsa-miR-21-5p
922	DUSP16|80824	hsa-let-7a-5p
923	ASAP3|55616	hsa-miR-143-3p
924	C5orf51|285636	hsa-let-7c-5p
925	ANKRA2|57763	hsa-miR-30c-5p
926	IGDCC3|9543	hsa-let-7c-5p
927	LHFPL2|10184	hsa-miR-92a-3p
928	TCEB1|6921	hsa-miR-200c-3p
929	NLK|51701	hsa-miR-199a-3p
930	TOP1|7150	hsa-miR-24-3p
931	SLAIN1|122060	hsa-miR-130a-3p
932	SOX4|6659	hsa-miR-92a-3p
933	NLK|51701	hsa-miR-199b-3p
934	MAGT1|84061	hsa-miR-199a-5p
935	GMPS|8833	hsa-miR-99b-5p
936	DNAJC2|27000	hsa-miR-30a-3p
937	IGSF6|10261	hsa-miR-30a-3p
938	PDE7A|5150	hsa-miR-30e-5p
939	NFIA|4774	hsa-miR-103a-3p
940	RAC1|5879	hsa-miR-182-5p
941	SMARCA5|8467	hsa-miR-99b-5p
942	ZNF286B|729288	hsa-miR-181a-5p
943	B3GNT5|84002	hsa-miR-26a-5p
944	ZNRF1|84937	hsa-miR-30e-5p
945	ZNF257|113835	hsa-miR-130a-5p
946	EPB41L2|2037	hsa-miR-22-3p
947	GNL3|26354	hsa-miR-143-3p
948	NTN1|9423	hsa-miR-423-5p
949	RAP2A|5911	hsa-miR-17-3p
950	B3GNT5|84002	hsa-miR-30c-5p
951	PPP1R15B|84919	hsa-let-7f-5p
952	ARHGAP21|57584	hsa-miR-199a-5p
953	SMS|6611	hsa-miR-148a-3p
954	CCND2|894	hsa-let-7a-5p
955	BCAR3|8412	hsa-miR-199a-3p
956	UBE2V1|7335	hsa-miR-15a-5p
957	BCAR3|8412	hsa-miR-199b-3p
958	SLC39A1|27173	hsa-miR-182-5p
959	VOPP1|81552	hsa-miR-218-5p
960	PDZD11|51248	hsa-miR-130b-3p
961	TMEM165|55858	hsa-miR-148a-3p
962	WIPI2|26100	hsa-miR-182-5p
963	ZNF487|642819	hsa-miR-181a-5p
964	LCMT2|9836	hsa-miR-134-5p
965	RPS15A|6210	hsa-miR-20a-5p
966	GPC6|10082	hsa-miR-103a-3p
967	CD2AP|23607	hsa-miR-199a-3p
968	PPP6C|5537	hsa-miR-103a-3p
969	SLC25A15|10166	hsa-miR-143-3p
970	PTP4A1|7803	hsa-miR-30d-5p
971	IRF9|10379	hsa-miR-93-5p
972	MATN2|4147	hsa-miR-21-5p
973	LRIG3|121227	hsa-let-7b-5p
974	MRPL24|79590	hsa-miR-20a-5p
975	CD2AP|23607	hsa-miR-199b-3p
976	RANGAP1|5905	hsa-miR-22-3p
977	TMEM182|130827	hsa-miR-126-5p
978	MYL12B|103910	hsa-miR-23a-3p
979	TMEM66|51669	hsa-miR-199a-5p
980	DENR|8562	hsa-miR-182-5p
981	C17orf62|79415	hsa-miR-103a-3p
982	PBX1|5087	hsa-let-7f-5p
983	ZNF181|339318	hsa-miR-181a-5p
984	MDM4|4194	hsa-let-7a-5p
985	NHP2|55651	hsa-miR-22-3p
986	LPGAT1|9926	hsa-let-7c-5p
987	SERF1A|8293	hsa-miR-106b-5p
988	HMGA1|3159	hsa-miR-15b-5p
989	IFI30|10437	hsa-miR-29b-3p
990	TNPO1|3842	hsa-miR-27b-3p
991	SKP1|6500	hsa-miR-148a-3p
992	NHLRC3|387921	hsa-miR-28-3p
993	UQCR10|29796	hsa-miR-23a-3p
994	COIL|8161	hsa-let-7a-5p
995	COPS2|9318	hsa-miR-103a-3p
996	UFM1|51569	hsa-let-7a-5p
997	DST|667	hsa-miR-30e-3p
998	NCOR2|9612	hsa-miR-10a-5p
999	HMGA1|3159	hsa-let-7a-5p
1000	GNG5|2787	hsa-let-7f-5p
1001	TRPM7|54822	hsa-miR-22-3p
1002	HSPA5|3309	hsa-miR-199a-5p
1003	PIGS|94005	hsa-miR-148a-3p
1004	HN1|51155	hsa-miR-106b-5p
1005	LDLRAP1|26119	hsa-miR-9-5p
1006	ZNF682|91120	hsa-miR-23b-3p
1007	TMEM97|27346	hsa-miR-10b-5p
1008	PAPD4|167153	hsa-miR-30a-5p
1009	SQSTM1|8878	hsa-miR-93-5p
1010	UBE2E3|10477	hsa-miR-143-3p
1011	RAB15|376267	hsa-let-7a-5p
1012	MIS12|79003	hsa-miR-132-3p
1013	CHMP1A|5119	hsa-miR-182-5p
1014	RSRC2|65117	hsa-miR-21-3p
1015	COPS7B|64708	hsa-miR-22-3p
1016	GALNT1|2589	hsa-let-7e-5p
1017	PDPN|10630	hsa-miR-199a-5p
1018	EED|8726	hsa-miR-30c-5p
1019	DYNLL1|8655	hsa-miR-146b-3p
1020	TNC|3371	hsa-miR-9-5p
1021	YOD1|55432	hsa-let-7c-5p
1022	BTG1|694	hsa-miR-22-3p
1023	KIAA1279|26128	hsa-miR-92a-3p
1024	IDH1|3417	hsa-miR-30a-5p
1025	DDX19A|55308	hsa-let-7a-5p
1026	FZD3|7976	hsa-let-7c-5p
1027	HMCN1|83872	hsa-miR-199a-5p
1028	GATM|2628	hsa-let-7a-5p
1029	PGRMC1|10857	hsa-let-7a-5p
1030	CHORDC1|26973	hsa-miR-26a-5p
1031	TP53|7157	hsa-let-7c-5p
1032	TNRC6A|27327	hsa-miR-30a-5p
1033	STRADB|55437	hsa-miR-24-3p
1034	BAK1|578	hsa-miR-125b-5p
1035	IKZF4|64375	hsa-miR-22-3p
1036	TRA2B|6434	hsa-miR-151a-3p
1037	YWHAG|7532	hsa-miR-182-5p
1038	KEAP1|9817	hsa-miR-1269a
1039	ZNF83|55769	hsa-miR-3200-3p
1040	TNRC6A|27327	hsa-miR-30e-5p
1041	COMMD2|51122	hsa-miR-143-3p
1042	EIF4E2|9470	hsa-miR-29c-3p
1043	CDC42|998	hsa-miR-29a-3p
1044	FAM103A1|83640	hsa-let-7a-5p
1045	MSH2|4436	hsa-miR-21-5p
1046	OSBPL3|26031	hsa-miR-181a-5p
1047	STAU1|6780	hsa-miR-30e-3p
1048	PTEN|5728	hsa-miR-22-3p
1049	MXD1|4084	hsa-miR-148a-3p
1050	H6PD|9563	hsa-miR-423-5p
1051	AKAP1|8165	hsa-miR-199a-5p
1052	FGFR3|2261	hsa-miR-99b-5p
1053	UBE2V2|7336	hsa-miR-30d-5p
1054	ZNF420|147923	hsa-miR-181c-5p
1055	AP1AR|55435	hsa-miR-100-5p
1056	MYH9|4627	hsa-miR-103a-3p
1057	SUDS3|64426	hsa-miR-99b-5p
1058	IGFBP3|3486	hsa-miR-19b-3p
1059	CSTB|1476	hsa-miR-379-5p
1060	DPH3|285381	hsa-let-7a-5p
1061	SUN2|25777	hsa-miR-103a-3p
1062	GNG5|2787	hsa-let-7e-5p
1063	CAND1|55832	hsa-miR-148a-3p
1064	SLC35A5|55032	hsa-miR-182-5p
1065	TXNDC12|51060	hsa-miR-199a-5p
1066	PDE7A|5150	hsa-miR-30a-5p
1067	VPS37A|137492	hsa-miR-148a-3p
1068	TOP1|7150	hsa-miR-23a-3p
1069	SOBP|55084	hsa-miR-10a-5p
1070	ARID3B|10620	hsa-miR-98-5p
1071	MMP15|4324	hsa-miR-148a-3p
1072	COL1A2|1278	hsa-let-7c-5p
1073	NFIB|4781	hsa-miR-30a-5p
1074	PSMB5|5693	hsa-miR-127-3p
1075	C5orf51|285636	hsa-let-7f-5p
1076	MED8|112950	hsa-let-7a-5p
1077	COL4A1|1282	hsa-miR-29c-3p
1078	SPRED1|161742	hsa-miR-15b-5p
1079	DDX19B|11269	hsa-let-7a-5p
1080	RPUSD3|285367	hsa-let-7b-5p
1081	RHOC|389	hsa-miR-17-5p
1082	VDAC2|7417	hsa-miR-103a-3p
1083	SMC1A|8243	hsa-let-7a-5p
1084	RNF146|81847	hsa-miR-197-3p
1085	NDUFB10|4716	hsa-miR-103a-3p
1086	ZNF544|27300	hsa-miR-181b-5p
1087	MEX3C|51320	hsa-miR-151a-3p
1088	AARS|16	hsa-miR-92a-3p
1089	DYNLRB1|83658	hsa-miR-181a-2-3p
1090	HSP90B1|7184	hsa-miR-148a-3p
1091	AP1S1|1174	hsa-let-7c-5p
1092	BTF3|689	hsa-miR-361-5p
1093	ZBTB7A|51341	hsa-miR-93-5p
1094	IGF2BP1|10642	hsa-let-7g-5p
1095	RAD23B|5887	hsa-miR-30a-5p
1096	FEZ2|9637	hsa-miR-200c-3p
1097	EEF1A1|1915	hsa-miR-181a-2-3p
1098	CDKN1B|1027	hsa-miR-30e-3p
1099	FAM60A|58516	hsa-miR-199a-3p
1100	TNPO1|3842	hsa-miR-27a-3p
1101	MITF|4286	hsa-miR-148a-3p
1102	RHOA|387	hsa-miR-9-5p
1103	TIA1|7072	hsa-miR-19b-3p
1104	FAM60A|58516	hsa-miR-199b-3p
1105	GXYLT1|283464	hsa-let-7a-5p
1106	SNRPC|6631	hsa-miR-23b-3p
1107	EZH1|2145	hsa-miR-93-5p
1108	TSPAN11|441631	hsa-miR-423-5p
1109	NDUFB7|4713	hsa-miR-423-5p
1110	AK3|50808	hsa-miR-182-5p
1111	CDK7|1022	hsa-miR-199a-3p
1112	ACER3|55331	hsa-miR-22-3p
1113	CDK7|1022	hsa-miR-199b-3p
1114	KIAA1467|57613	hsa-miR-23a-3p
1115	DTX2|113878	hsa-let-7f-5p
1116	GDE1|51573	hsa-miR-210-3p
1117	LIX1L|128077	hsa-miR-196b-5p
1118	ACO2|50	hsa-miR-127-3p
1119	CAPZA1|829	hsa-miR-9-5p
1120	MAN2A1|4124	hsa-miR-92a-3p
1121	VCAN|1462	hsa-miR-103a-3p
1122	CRK|1398	hsa-miR-181a-2-3p
1123	EIF4G2|1982	hsa-miR-379-5p
1124	NFIA|4774	hsa-miR-29c-3p
1125	PPT1|5538	hsa-miR-22-3p
1126	LRRC17|10234	hsa-miR-30e-5p
1127	BCL2L11|10018	hsa-miR-24-3p
1128	PPP1R15B|84919	hsa-let-7e-5p
1129	RAB3D|9545	hsa-miR-125b-5p
1130	NACC1|112939	hsa-miR-423-5p
1131	CYBRD1|79901	hsa-miR-17-5p
1132	RPL34|6164	hsa-let-7b-5p
1133	TGFBR1|7046	hsa-let-7c-5p
1134	WDR82|80335	hsa-miR-30c-5p
1135	WWC3|55841	hsa-miR-99b-5p
1136	ZNF676|163223	hsa-miR-23b-3p
1137	PSMA4|5685	hsa-miR-146b-5p
1138	G3BP2|9908	hsa-miR-25-3p
1139	FBXO21|23014	hsa-miR-15b-5p
1140	UNK|85451	hsa-miR-22-3p
1141	DAZAP1|26528	hsa-miR-10a-5p
1142	ZNF420|147923	hsa-miR-181d-5p
1143	HSPA1A|3303	hsa-miR-146b-5p
1144	SCRIB|23513	hsa-miR-9-5p
1145	XKR8|55113	hsa-let-7b-5p
1146	HMGA1|3159	hsa-miR-424-5p
1147	DAP|1611	hsa-miR-182-5p
1148	HDDC2|51020	hsa-miR-23a-3p
1149	LRRC17|10234	hsa-miR-30a-5p
1150	IDH1|3417	hsa-miR-30e-5p
1151	EXOSC1|51013	hsa-miR-181a-2-3p
1152	ITGB1|3688	hsa-miR-423-3p
1153	PPAP2A|8611	hsa-miR-16-5p
1154	TMEM70|54968	hsa-miR-191-5p
1155	SLC48A1|55652	hsa-miR-423-5p
1156	CRLF3|51379	hsa-miR-10a-5p
1157	SIX2|10736	hsa-miR-185-5p
1158	PBX1|5087	hsa-let-7e-5p
1159	PODXL|5420	hsa-miR-361-3p
1160	BACH1|571	hsa-let-7f-5p
1161	IFI44|10561	hsa-miR-9-5p
1162	LAMB2|3913	hsa-miR-148a-3p
1163	HBP1|26959	hsa-miR-29b-3p
1164	TPM2|7169	hsa-let-7b-5p
1165	DNAJB2|3300	hsa-miR-24-3p
1166	TMEM41B|440026	hsa-miR-340-3p
1167	ZNF208|7757	hsa-miR-766-3p
1168	MAGT1|84061	hsa-miR-9-5p
1169	DST|667	hsa-miR-30a-3p
1170	GLRX5|51218	hsa-miR-152-3p
1171	S1PR1|1901	hsa-miR-148a-3p
1172	CYBRD1|79901	hsa-miR-20a-5p
1173	EMILIN3|90187	hsa-miR-22-3p
1174	HOXB3|3213	hsa-miR-10b-5p
1175	ZFR|51663	hsa-miR-141-3p
1176	VASP|7408	hsa-miR-22-3p
1177	MCFD2|90411	hsa-miR-103a-3p
1178	BCL2L12|83596	hsa-miR-182-5p
1179	SNCG|6623	hsa-miR-103a-3p
1180	HOXC8|3224	hsa-miR-196b-5p
1181	EPB41L1|2036	hsa-miR-199a-5p
1182	HMGA1|3159	hsa-miR-15a-5p
1183	KIAA1279|26128	hsa-miR-25-3p
1184	ZNF629|23361	hsa-miR-2355-5p
1185	PELI1|57162	hsa-miR-21-5p
1186	SLC9A6|10479	hsa-miR-196b-5p
1187	HDDC2|51020	hsa-miR-199a-5p
1188	RPL23|9349	hsa-miR-532-5p
