rank	mrna name	mirna name
599	SERF1A|8293	hsa-miR-93-5p
600	TAF15|8148	hsa-miR-182-5p
601	ZNF44|51710	hsa-miR-181a-5p
602	LYRM2|57226	hsa-miR-211-5p
603	HBP1|26959	hsa-miR-29c-3p
604	KLF13|51621	hsa-miR-125a-5p
605	HDDC2|51020	hsa-miR-23a-3p
606	RANGAP1|5905	hsa-miR-22-3p
607	DUSP16|80824	hsa-let-7f-5p
608	BCAT2|587	hsa-miR-92a-3p
609	TGIF1|7050	hsa-miR-25-3p
610	PCBP2|5094	hsa-miR-378a-5p
611	SMC1A|8243	hsa-let-7a-5p
612	HIST2H2AA3|8337	hsa-miR-1247-5p
613	BASP1|10409	hsa-miR-185-5p
614	MRAS|22808	hsa-miR-148a-3p
615	MIS12|79003	hsa-miR-132-3p
616	GALNT1|2589	hsa-let-7b-5p
617	SOS1|6654	hsa-miR-148a-3p
618	RAB32|10981	hsa-miR-30d-5p
619	QARS|5859	hsa-let-7g-5p
620	CTDSPL|10217	hsa-miR-99b-5p
621	FN3K|64122	hsa-miR-139-3p
622	GALE|2582	hsa-let-7a-5p
623	PSMA1|5682	hsa-miR-378a-3p
624	C1orf43|25912	hsa-miR-211-5p
625	ZNF83|55769	hsa-miR-181b-5p
626	ZNF253|56242	hsa-miR-146a-5p
627	RPL31|6160	hsa-miR-132-3p
628	ZNF563|147837	hsa-miR-199b-5p
629	G3BP2|9908	hsa-miR-92a-3p
630	PPP1R15B|84919	hsa-let-7f-5p
631	ZBTB7A|51341	hsa-miR-93-5p
632	FZD3|7976	hsa-let-7f-5p
633	SOS2|6655	hsa-miR-148a-3p
634	FZD3|7976	hsa-let-7b-5p
635	SPRYD4|283377	hsa-miR-92a-3p
636	CTNNA1|1495	hsa-miR-9-5p
637	ATN1|1822	hsa-miR-92a-1-5p
638	PACS1|55690	hsa-miR-423-5p
639	KLHDC8B|200942	hsa-let-7b-5p
640	ZNF586|54807	hsa-miR-199a-5p
641	MYH9|4627	hsa-miR-103a-3p
642	AP1S2|8905	hsa-miR-9-5p
643	TET2|54790	hsa-miR-29b-3p
644	TBCA|6902	hsa-miR-126-5p
645	SEC11C|90701	hsa-miR-211-5p
646	PRKCE|5581	hsa-miR-103a-3p
647	ZNF544|27300	hsa-miR-181a-5p
648	HEXB|3074	hsa-miR-508-3p
649	AEN|64782	hsa-let-7a-5p
650	ANKRA2|57763	hsa-miR-30c-5p
651	KLHDC8B|200942	hsa-let-7f-5p
652	C11orf71|54494	hsa-miR-182-5p
653	FLOT2|2319	hsa-miR-34a-5p
654	BTG1|694	hsa-miR-22-3p
655	AK2|204	hsa-miR-22-3p
656	SPARC|6678	hsa-miR-29b-3p
657	SCD|6319	hsa-miR-22-3p
658	PBX1|5087	hsa-let-7a-5p
659	KIAA0040|9674	hsa-miR-22-3p
660	ANKRA2|57763	hsa-miR-30b-5p
661	PPP1R15B|84919	hsa-let-7b-5p
662	RHOBTB3|22836	hsa-miR-146a-5p
663	SQSTM1|8878	hsa-miR-93-5p
664	RAD23B|5887	hsa-miR-30d-5p
665	KCTD21|283219	hsa-let-7a-5p
666	EEF1A1|1915	hsa-miR-181a-2-3p
667	DPM2|8818	hsa-miR-22-3p
668	CCND2|894	hsa-let-7a-5p
669	NACC1|112939	hsa-miR-423-5p
670	SLC12A7|10723	hsa-miR-148a-3p
671	DTX2|113878	hsa-let-7c-5p
672	PPP6C|5537	hsa-miR-103a-3p
673	DDX19B|11269	hsa-let-7b-5p
674	GNPTAB|79158	hsa-let-7f-5p
675	MRPL24|79590	hsa-miR-17-5p
676	C5orf55|116349	hsa-miR-182-5p
677	C5orf30|90355	hsa-miR-148a-3p
678	SSRP1|6749	hsa-miR-211-5p
679	NCALD|83988	hsa-miR-182-5p
680	IGSF6|10261	hsa-miR-30e-3p
681	STRADB|55437	hsa-miR-26a-5p
682	RPUSD3|285367	hsa-let-7c-5p
683	TTLL4|9654	hsa-let-7a-5p
684	TWF1|5756	hsa-miR-30e-5p
685	RDH11|51109	hsa-miR-103a-3p
686	NHP2|55651	hsa-miR-22-3p
687	AP1S1|1174	hsa-let-7c-5p
688	HLA-B|3106	hsa-miR-148a-3p
689	EZH1|2145	hsa-miR-93-5p
690	NDUFV1|4723	hsa-miR-338-3p
691	KIAA1279|26128	hsa-miR-92a-3p
692	IGF1R|3480	hsa-let-7f-5p
693	UNK|85451	hsa-miR-22-3p
694	GEMIN7|79760	hsa-let-7a-5p
695	QARS|5859	hsa-let-7d-5p
696	SRPR|6734	hsa-miR-92a-3p
697	TNRC6A|27327	hsa-miR-30d-5p
698	LAMB2|3913	hsa-miR-148a-3p
699	EIF4E2|9470	hsa-miR-29b-3p
700	PSMC5|5705	hsa-miR-185-5p
701	PEBP1|5037	hsa-miR-378a-3p
702	UBE2I|7329	hsa-miR-30a-5p
703	SNX5|27131	hsa-miR-23a-3p
704	HNRNPD|3184	hsa-miR-146a-5p
705	C5orf51|285636	hsa-let-7e-5p
706	CCNY|219771	hsa-miR-211-5p
707	CLDN15|24146	hsa-miR-744-5p
708	TRPM7|54822	hsa-miR-22-3p
709	HBP1|26959	hsa-miR-29b-3p
710	DUT|1854	hsa-miR-27a-3p
711	CPEB2|132864	hsa-let-7b-5p
712	MLANA|2315	hsa-miR-9-5p
713	GBA|2629	hsa-miR-22-3p
714	HN1L|90861	hsa-miR-22-3p
715	SLC35B2|347734	hsa-miR-29b-3p
716	ARL2|402	hsa-miR-195-5p
717	YOD1|55432	hsa-let-7c-5p
718	HNRNPA1|3178	hsa-miR-378a-3p
719	PAPD4|167153	hsa-miR-30d-5p
720	IGSF6|10261	hsa-miR-30a-3p
721	SERP1|27230	hsa-miR-93-5p
722	MDM4|4194	hsa-let-7a-5p
723	LAMC1|3915	hsa-miR-22-3p
724	PEX11B|8799	hsa-let-7a-5p
725	RPL37|6167	hsa-miR-125a-5p
726	ATXN10|25814	hsa-miR-21-5p
727	LITAF|9516	hsa-miR-17-3p
728	SLC35D2|11046	hsa-let-7c-5p
729	GNG5|2787	hsa-let-7e-5p
730	ZNF655|79027	hsa-miR-181b-5p
731	TET1|80312	hsa-miR-29c-3p
732	PPP1R10|5514	hsa-miR-148a-3p
733	RAB38|23682	hsa-miR-30d-5p
734	IFI30|10437	hsa-miR-29c-3p
735	ZMYND11|10771	hsa-miR-19b-3p
736	ZNF43|7594	hsa-miR-23b-3p
737	GANAB|23193	hsa-miR-193a-5p
738	LPGAT1|9926	hsa-let-7c-5p
739	DNAL4|10126	hsa-miR-532-3p
740	CRK|1398	hsa-miR-181a-2-3p
741	GCC2|9648	hsa-miR-27a-3p
742	NUS1|116150	hsa-miR-22-3p
743	DECR1|1666	hsa-miR-211-5p
744	NBL1|4681	hsa-miR-361-3p
745	VDAC2|7417	hsa-miR-103a-3p
746	ZFAND5|7763	hsa-miR-30d-5p
747	RTN3|10313	hsa-miR-374a-3p
748	ZNF512B|57473	hsa-let-7b-5p
749	PLK2|10769	hsa-miR-27a-3p
750	NEU1|4758	hsa-miR-125b-5p
751	SERPINB9|5272	hsa-miR-29a-3p
752	USP48|84196	hsa-miR-148a-3p
753	BLOC1S1|2647	hsa-let-7c-5p
754	IL13RA1|3597	hsa-miR-22-3p
755	BTG3|10950	hsa-miR-93-5p
756	ZFP36L1|677	hsa-miR-29a-3p
757	TMSB10|9168	hsa-miR-128-3p
758	WBSCR16|81554	hsa-miR-1307-3p
759	TYR|7299	hsa-miR-328-3p
760	CCL28|56477	hsa-miR-30b-3p
761	PRELID2|153768	hsa-miR-22-3p
762	NDUFB10|4716	hsa-miR-103a-3p
763	TPT1|7178	hsa-miR-204-5p
764	CMTM6|54918	hsa-miR-451a
765	RIN3|79890	hsa-miR-125b-5p
766	DPH3|285381	hsa-let-7a-5p
767	DDX19B|11269	hsa-let-7f-5p
768	GM2A|2760	hsa-miR-22-3p
769	DMWD|1762	hsa-miR-423-5p
770	HSPA8|3312	hsa-miR-221-3p
771	RAB34|83871	hsa-miR-148a-3p
772	DDX19A|55308	hsa-let-7b-5p
773	NFIX|4784	hsa-miR-92a-3p
774	COL1A2|1278	hsa-let-7a-5p
775	XKR8|55113	hsa-let-7b-5p
776	WDFY1|57590	hsa-miR-29a-3p
777	TP53|7157	hsa-let-7e-5p
778	HIPK3|10114	hsa-miR-92a-3p
779	UFM1|51569	hsa-let-7a-5p
780	MAP3K11|4296	hsa-miR-199b-5p
781	FAM160A2|84067	hsa-miR-211-5p
782	F7|2155	hsa-miR-210-3p
783	C5orf24|134553	hsa-miR-22-3p
784	TIMP3|7078	hsa-miR-21-5p
785	RPSAP58|388524	hsa-miR-107
786	GPR37|2861	hsa-miR-29a-3p
787	ZNF256|10172	hsa-miR-199a-5p
788	ATPAF1|64756	hsa-let-7a-5p
789	TWF1|5756	hsa-miR-30c-5p
790	STYXL1|51657	hsa-let-7a-5p
791	SDF2|6388	hsa-miR-210-3p
792	CYCS|54205	hsa-miR-29c-3p
793	KLHL20|27252	hsa-miR-30a-5p
794	TMEM229B|161145	hsa-miR-22-3p
795	SSB|6741	hsa-miR-181a-5p
796	C8orf58|541565	hsa-let-7a-5p
797	SNX16|64089	hsa-miR-30e-5p
798	DUT|1854	hsa-miR-27b-3p
799	ZNF460|10794	hsa-miR-3613-3p
800	SMARCA4|6597	hsa-miR-99b-5p
801	BZW1|9689	hsa-let-7g-5p
802	RPL34|6164	hsa-let-7c-5p
803	ZNF512B|57473	hsa-let-7f-5p
804	TMEM181|57583	hsa-miR-30e-5p
805	IGSF8|93185	hsa-miR-23a-3p
806	C1QTNF6|114904	hsa-miR-29a-3p
807	ZNF23|7571	hsa-miR-181a-5p
808	MAP2K4|6416	hsa-miR-92a-3p
809	RNFT1|51136	hsa-let-7a-5p
810	TSNARE1|203062	hsa-miR-125a-5p
811	PBX2|5089	hsa-let-7b-5p
812	KLF6|1316	hsa-miR-22-3p
813	HMGA1|3159	hsa-let-7c-5p
814	PPP2R3C|55012	hsa-miR-103a-3p
815	NME4|4833	hsa-let-7a-5p
816	FAM20C|56975	hsa-miR-25-3p
817	SUN2|25777	hsa-miR-103a-3p
818	ITGB1|3688	hsa-miR-423-3p
819	NHLRC3|387921	hsa-miR-28-3p
820	TSPAN14|81619	hsa-miR-24-3p
821	MED8|112950	hsa-let-7a-5p
822	CBX7|23492	hsa-miR-423-3p
823	FAM103A1|83640	hsa-let-7a-5p
824	RNF44|22838	hsa-miR-296-5p
825	AGPAT1|10554	hsa-miR-181a-2-3p
826	EMG1|10436	hsa-miR-148a-3p
827	FIGN|55137	hsa-miR-98-5p
828	TOB1|10140	hsa-miR-25-3p
829	NECAB3|63941	hsa-miR-125a-5p
830	CCDC92|80212	hsa-miR-423-3p
831	BCAM|4059	hsa-miR-199a-5p
832	PLEKHB2|55041	hsa-miR-92a-3p
833	CPEB2|132864	hsa-let-7f-5p
834	TOP1|7150	hsa-miR-23a-3p
835	RPUSD1|113000	hsa-miR-103a-3p
836	BAZ2A|11176	hsa-miR-99a-5p
837	GCC2|9648	hsa-miR-27b-3p
838	ATP6V1F|9296	hsa-let-7a-5p
839	ZCCHC9|84240	hsa-let-7b-5p
840	COIL|8161	hsa-let-7a-5p
841	UBE2V2|7336	hsa-miR-30d-5p
842	TOMM6|100188893	hsa-miR-22-3p
843	EXOSC1|51013	hsa-miR-181a-2-3p
844	STARD3NL|83930	hsa-miR-23a-3p
845	ZCCHC9|84240	hsa-let-7f-5p
846	PNRC2|55629	hsa-miR-148a-3p
847	PLK2|10769	hsa-miR-27b-3p
848	IKZF4|64375	hsa-miR-22-3p
849	DUSP16|80824	hsa-let-7c-5p
850	RIN3|79890	hsa-miR-125a-5p
851	PDAP1|11333	hsa-miR-361-3p
852	DCP2|167227	hsa-miR-148a-3p
853	RAB13|5872	hsa-miR-211-5p
854	BZW1|9689	hsa-let-7i-5p
855	UBXN4|23190	hsa-miR-25-3p
856	IRF4|3662	hsa-miR-125a-5p
857	WDR82|80335	hsa-miR-30e-5p
858	RGS2|5997	hsa-miR-22-3p
859	PQLC2|54896	hsa-let-7a-5p
860	CDC34|997	hsa-let-7g-5p
861	PKP4|8502	hsa-miR-23b-3p
862	GALNT1|2589	hsa-let-7c-5p
863	ZNF253|56242	hsa-miR-23b-3p
864	MRPL18|29074	hsa-miR-532-5p
865	TWF1|5756	hsa-miR-30b-5p
866	PIGS|94005	hsa-miR-148a-3p
867	WWC3|55841	hsa-miR-99b-5p
868	AKIRIN1|79647	hsa-miR-27a-3p
869	SEPN1|57190	hsa-miR-423-5p
870	FAM103A1|83640	hsa-miR-103a-3p
871	ATAD2B|54454	hsa-miR-29c-3p
872	DDX19A|55308	hsa-let-7f-5p
873	TRAF4|9618	hsa-miR-29a-3p
874	PPT1|5538	hsa-miR-22-3p
875	DDX6|1656	hsa-miR-148a-3p
876	PBX2|5089	hsa-let-7f-5p
877	ZNRF1|84937	hsa-miR-30d-5p
878	URM1|81605	hsa-miR-361-3p
879	PTEN|5728	hsa-miR-29a-3p
880	NFIA|4774	hsa-miR-29c-3p
881	TRA2B|6434	hsa-miR-151a-3p
882	NAT8L|339983	hsa-miR-744-5p
883	STX3|6809	hsa-let-7f-5p
884	ZNF283|284349	hsa-miR-181a-5p
885	DVL3|1857	hsa-miR-211-5p
886	HMGA1|3159	hsa-miR-15a-5p
887	FBXW4|6468	hsa-miR-125a-5p
888	KLF13|51621	hsa-miR-125b-5p
889	OSTC|58505	hsa-miR-181a-2-3p
890	RPS19BP1|91582	hsa-miR-1180-3p
891	EIF4EBP1|1978	hsa-miR-328-3p
892	IRAK1|3654	hsa-miR-146a-5p
893	BACH1|571	hsa-let-7b-5p
894	FTSJ2|29960	hsa-miR-361-3p
895	CBL|867	hsa-miR-22-3p
896	C22orf46|79640	hsa-miR-942-5p
897	C18orf25|147339	hsa-miR-148a-3p
898	STAU1|6780	hsa-miR-30e-3p
899	MCM7|4176	hsa-miR-103a-3p
900	SALL4|57167	hsa-let-7b-5p
901	SCD|6319	hsa-let-7a-5p
902	BAZ2A|11176	hsa-miR-100-5p
903	STAU1|6780	hsa-miR-30a-3p
904	PPP1R15B|84919	hsa-let-7c-5p
905	CDK2AP1|8099	hsa-miR-21-5p
906	IDH1|3417	hsa-miR-30d-5p
907	GSTA4|2941	hsa-miR-29a-3p
908	DPM2|8818	hsa-miR-185-3p
909	TIMM8B|26521	hsa-miR-29c-3p
910	TTC31|64427	hsa-let-7a-5p
911	SBK1|388228	hsa-miR-185-5p
912	BACH1|571	hsa-let-7f-5p
913	TBC1D9B|23061	hsa-miR-451a
914	IDH1|3417	hsa-miR-92a-3p
915	IFI30|10437	hsa-miR-29b-3p
916	HIPK3|10114	hsa-miR-25-3p
917	CDC34|997	hsa-let-7i-5p
918	SALL4|57167	hsa-let-7f-5p
919	ANKRD13A|88455	hsa-miR-22-3p
920	PHF1|5252	hsa-miR-361-3p
921	CYCS|54205	hsa-miR-29b-3p
922	ZIK1|284307	hsa-miR-23a-3p
923	TET1|80312	hsa-miR-29b-3p
924	SNN|8303	hsa-miR-92a-3p
925	GIPC1|10755	hsa-let-7a-5p
926	DNAJB2|3300	hsa-miR-24-3p
927	TGFBR1|7046	hsa-let-7c-5p
928	VPS4A|27183	hsa-miR-103a-3p
929	GNPTAB|79158	hsa-let-7c-5p
930	DTX2|113878	hsa-let-7e-5p
931	TPD52|7163	hsa-miR-103a-3p
932	SNX16|64089	hsa-miR-30b-5p
933	RPL15|6138	hsa-miR-92b-3p
934	BCAT2|587	hsa-miR-25-3p
935	HNRNPA1|3178	hsa-miR-27a-3p
936	TMEM9B|56674	hsa-miR-145-5p
937	TNRC6A|27327	hsa-miR-148a-3p
938	ZFP82|284406	hsa-miR-181b-5p
939	XKR8|55113	hsa-let-7f-5p
940	BAK1|578	hsa-miR-125b-5p
941	C10orf11|83938	hsa-miR-211-5p
942	ARCN1|372	hsa-miR-182-5p
943	PSMA4|5685	hsa-miR-146a-5p
944	AP1S1|1174	hsa-let-7e-5p
945	FUCA2|2519	hsa-miR-103a-3p
946	RAB15|376267	hsa-let-7a-5p
947	CDKN1B|1027	hsa-miR-30e-3p
948	SNX16|64089	hsa-miR-30c-5p
949	SMS|6611	hsa-miR-148a-3p
950	RPS15A|6210	hsa-miR-17-5p
951	FLNA|2316	hsa-miR-744-5p
952	PANK2|80025	hsa-miR-151a-3p
953	B3GNT1|11041	hsa-let-7a-5p
954	SMC1A|8243	hsa-let-7b-5p
955	FAM76A|199870	hsa-miR-34a-5p
956	PRX|57716	hsa-miR-500a-3p
957	LANCL1|10314	hsa-miR-146a-5p
958	RPUSD3|285367	hsa-let-7e-5p
959	ABT1|29777	hsa-let-7a-5p
960	ELAC1|55520	hsa-miR-378a-3p
961	FZD3|7976	hsa-let-7c-5p
962	SMG6|23293	hsa-miR-423-5p
963	PIGA|5277	hsa-miR-148a-3p
964	NAGK|55577	hsa-miR-17-5p
965	TMSB10|9168	hsa-miR-27a-3p
966	MAP1LC3A|84557	hsa-miR-423-5p
967	PHF5A|84844	hsa-miR-22-3p
968	AKIRIN1|79647	hsa-miR-27b-3p
969	NGFRAP1|27018	hsa-miR-27a-3p
970	RNF146|81847	hsa-miR-197-3p
971	FAM167A|83648	hsa-miR-34a-5p
972	HINT2|84681	hsa-miR-211-5p
973	KLF6|1316	hsa-miR-181a-5p
974	PGRMC1|10857	hsa-let-7a-5p
975	GALE|2582	hsa-let-7b-5p
976	AARS|16	hsa-miR-25-3p
977	MAP2K4|6416	hsa-miR-25-3p
978	BTF3|689	hsa-miR-374a-3p
979	CTSA|5476	hsa-miR-93-5p
980	KCNIP3|30818	hsa-miR-125a-5p
981	PARP11|57097	hsa-miR-185-5p
982	GLRX5|51218	hsa-miR-148b-3p
983	ERGIC2|51290	hsa-miR-92a-3p
984	YOD1|55432	hsa-let-7e-5p
985	KLHDC8B|200942	hsa-let-7c-5p
986	PNPLA6|10908	hsa-miR-148a-3p
987	EED|8726	hsa-miR-30e-5p
988	GLRX5|51218	hsa-miR-152-3p
989	TBC1D7|51256	hsa-miR-29a-3p
990	STX3|6809	hsa-let-7b-5p
991	EVC|2121	hsa-miR-185-3p
992	CCDC50|152137	hsa-miR-22-3p
993	RPS13|6207	hsa-miR-181a-2-3p
994	PRNP|5621	hsa-miR-22-3p
995	ELN|2006	hsa-miR-29a-3p
996	NUP85|79902	hsa-miR-423-3p
997	APBB2|323	hsa-miR-22-3p
998	PDCD2L|84306	hsa-miR-30c-5p
999	DUS1L|64118	hsa-miR-125a-5p
1000	LYSMD1|388695	hsa-miR-29a-3p
1001	COMT|1312	hsa-miR-199b-5p
1002	PGAP2|27315	hsa-miR-29a-3p
1003	YPEL2|388403	hsa-miR-29a-3p
1004	ARPP19|10776	hsa-miR-26a-5p
1005	C17orf62|79415	hsa-miR-103a-3p
1006	GNA13|10672	hsa-miR-30d-5p
1007	TECPR2|9895	hsa-miR-92a-3p
1008	PLEKHG4B|153478	hsa-miR-193a-5p
1009	UBE2Q1|55585	hsa-miR-338-3p
1010	CDC34|997	hsa-let-7d-5p
1011	ZNF14|7561	hsa-miR-181d-5p
1012	SLC35D2|11046	hsa-let-7e-5p
1013	LDHB|3945	hsa-miR-23a-3p
1014	UBE2I|7329	hsa-miR-30e-5p
1015	LPGAT1|9926	hsa-let-7e-5p
1016	PTP4A1|7803	hsa-miR-30a-5p
1017	ZNF302|55900	hsa-miR-181b-5p
1018	PDCD2L|84306	hsa-miR-30b-5p
1019	HCN3|57657	hsa-miR-34a-5p
1020	IREB2|3658	hsa-miR-29a-3p
1021	RPS11|6205	hsa-miR-106b-3p
1022	PFKP|5214	hsa-miR-93-5p
1023	FXR1|8087	hsa-miR-148a-3p
1024	HMGA1|3159	hsa-miR-26a-5p
1025	PELI3|246330	hsa-miR-744-5p
1026	SRPR|6734	hsa-miR-25-3p
1027	B3GALT4|8705	hsa-miR-103a-3p
1028	MARS2|92935	hsa-let-7a-5p
1029	ELOVL6|79071	hsa-miR-22-3p
1030	ACTG1|71	hsa-miR-145-5p
1031	UBE2D3|7323	hsa-miR-21-5p
1032	UBE2V1|7335	hsa-miR-15a-5p
1033	HSPB6|126393	hsa-miR-193a-5p
1034	WFS1|7466	hsa-miR-484
1035	MRPL24|79590	hsa-miR-20a-5p
1036	OSBPL9|114883	hsa-miR-125a-5p
1037	THRA|7067	hsa-let-7a-5p
1038	FN3K|64122	hsa-miR-3191-3p
1039	GALNT1|2589	hsa-let-7e-5p
1040	ADCY6|112	hsa-miR-182-5p
1041	KCTD21|283219	hsa-let-7b-5p
1042	SNRPC|6631	hsa-miR-23b-3p
1043	FAM69C|125704	hsa-miR-342-3p
1044	TDG|6996	hsa-miR-29a-3p
1045	TMEM181|57583	hsa-miR-30c-5p
1046	RELA|5970	hsa-miR-185-5p
1047	BLOC1S1|2647	hsa-let-7e-5p
1048	UTP18|51096	hsa-miR-22-3p
1049	GALE|2582	hsa-let-7f-5p
1050	EIF4G2|1982	hsa-let-7a-5p
1051	PFDN5|5204	hsa-miR-324-3p
1052	ACTR2|10097	hsa-miR-182-5p
1053	CCND2|894	hsa-let-7f-5p
1054	IGF2BP2|10644	hsa-let-7a-5p
1055	SPRED1|161742	hsa-miR-16-5p
1056	TSNARE1|203062	hsa-miR-125b-5p
1057	PKD2|5311	hsa-miR-17-5p
1058	HNRNPA1|3178	hsa-miR-27b-3p
1059	COPS7B|64708	hsa-miR-22-3p
1060	RNF20|56254	hsa-let-7a-5p
1061	RAB11FIP4|84440	hsa-let-7a-5p
1062	PVRL1|5818	hsa-miR-34a-5p
1063	DPP3|10072	hsa-let-7a-5p
1064	TMSB10|9168	hsa-miR-148a-3p
1065	RAC1|5879	hsa-miR-423-3p
1066	POLR3H|171568	hsa-miR-296-5p
1067	MAX|4149	hsa-miR-22-3p
1068	TPP1|1200	hsa-let-7a-5p
1069	REV3L|5980	hsa-miR-29a-3p
1070	ZNF721|170960	hsa-miR-130a-5p
1071	TMEM181|57583	hsa-miR-30b-5p
1072	IGF1R|3480	hsa-let-7c-5p
1073	ATAD2B|54454	hsa-miR-29b-3p
1074	PDIA3|2923	hsa-miR-148a-3p
1075	SPRYD3|84926	hsa-miR-15b-5p
1076	CHCHD10|400916	hsa-miR-25-3p
1077	PMP22|5376	hsa-miR-29c-3p
1078	UBC|7316	hsa-miR-93-5p
1079	TTLL4|9654	hsa-let-7b-5p
1080	RAB32|10981	hsa-miR-30a-5p
1081	TEAD1|7003	hsa-miR-92a-3p
1082	C15orf61|145853	hsa-miR-181a-2-3p
1083	AEN|64782	hsa-let-7b-5p
1084	NGFRAP1|27018	hsa-miR-27b-3p
1085	APBB3|10307	hsa-let-7a-5p
1086	KLHL38|340359	hsa-miR-185-5p
1087	TMEM199|147007	hsa-miR-22-3p
1088	BECN1|8678	hsa-miR-30d-5p
1089	TMSB10|9168	hsa-miR-27b-3p
1090	TFRC|7037	hsa-miR-582-3p
1091	AEN|64782	hsa-let-7f-5p
1092	STX3|6809	hsa-miR-148a-3p
1093	RNH1|6050	hsa-miR-93-5p
1094	PDE12|201626	hsa-let-7a-5p
1095	ARFGAP3|26286	hsa-miR-143-3p
1096	CDC42SE1|56882	hsa-miR-423-5p
1097	IRF9|10379	hsa-miR-93-5p
1098	GEMIN7|79760	hsa-let-7b-5p
1099	EI24|9538	hsa-miR-22-3p
1100	CYBRD1|79901	hsa-miR-93-5p
1101	CLK1|1195	hsa-miR-151a-3p
1102	ZNF584|201514	hsa-miR-199b-5p
1103	PBX1|5087	hsa-let-7f-5p
1104	VASP|7408	hsa-miR-22-3p
1105	RPL23|9349	hsa-miR-532-5p
1106	SREBF2|6721	hsa-miR-185-5p
1107	PODXL|5420	hsa-miR-361-3p
1108	ARF5|381	hsa-miR-29a-3p
1109	ZNF282|8427	hsa-miR-29a-3p
1110	FKBP5|2289	hsa-miR-99b-5p
1111	KCNIP3|30818	hsa-miR-423-5p
1112	SPRED1|161742	hsa-miR-15b-5p
1113	SLC25A23|79085	hsa-miR-92a-1-5p
1114	NECAB3|63941	hsa-miR-125b-5p
1115	YWHAH|7533	hsa-miR-103a-3p
1116	PBX1|5087	hsa-let-7b-5p
1117	KCTD21|283219	hsa-let-7f-5p
1118	DDX19B|11269	hsa-let-7c-5p
1119	GIPC3|126326	hsa-miR-1287-5p
1120	RPL34|6164	hsa-let-7e-5p
1121	NF1|4763	hsa-miR-103a-3p
1122	RPL14|9045	hsa-miR-195-5p
1123	ITGA1|3672	hsa-miR-30e-3p
1124	AUP1|550	hsa-miR-211-5p
1125	CCND2|894	hsa-let-7b-5p
1126	RNASEL|6041	hsa-miR-29a-3p
1127	FEM1B|10116	hsa-miR-29a-3p
1128	ZNF44|51710	hsa-miR-181b-5p
1129	PPDPF|79144	hsa-miR-423-5p
1130	GEMIN7|79760	hsa-let-7f-5p
1131	MITF|4286	hsa-miR-148b-3p
1132	LGALS3BP|3959	hsa-miR-671-5p
1133	PCBP1|5093	hsa-miR-21-5p
1134	BAK1|578	hsa-miR-125a-5p
1135	TIMM8B|26521	hsa-miR-29b-3p
1136	LGALS3BP|3959	hsa-miR-151a-5p
1137	NFIA|4774	hsa-miR-29b-3p
1138	ZNF14|7561	hsa-miR-181c-5p
1139	KIAA1279|26128	hsa-miR-25-3p
1140	HMGA1|3159	hsa-let-7e-5p
1141	PAK4|10298	hsa-miR-199a-3p
1142	ENSA|2029	hsa-miR-150-5p
1143	MITF|4286	hsa-miR-152-3p
1144	EED|8726	hsa-miR-30c-5p
1145	CYR61|3491	hsa-miR-22-3p
1146	SMS|6611	hsa-miR-29a-3p
1147	PEX11B|8799	hsa-let-7b-5p
1148	KLHDC8B|200942	hsa-miR-22-3p
1149	C22orf46|79640	hsa-miR-326
1150	PLEKHB2|55041	hsa-miR-25-3p
1151	MIF4GD|57409	hsa-miR-103a-3p
1152	PAK4|10298	hsa-miR-199b-3p
1153	SKP1|6500	hsa-miR-148a-3p
1154	PRKACA|5566	hsa-miR-423-5p
1155	TFG|10342	hsa-miR-221-3p
1156	PEX11B|8799	hsa-let-7f-5p
1157	EED|8726	hsa-miR-30b-5p
1158	BAMBI|25805	hsa-miR-93-5p
1159	CDKN1B|1027	hsa-miR-222-3p
1160	SLC25A15|10166	hsa-miR-143-3p
1161	NDUFA2|4695	hsa-miR-23b-3p
1162	RPS20|6224	hsa-miR-582-3p
1163	PTAR1|375743	hsa-miR-92a-3p
1164	TTLL4|9654	hsa-let-7f-5p
1165	CCNG1|900	hsa-miR-23a-3p
1166	UFD1L|7353	hsa-miR-211-5p
1167	MDM4|4194	hsa-miR-34c-5p
1168	MET|4233	hsa-miR-34a-5p
1169	MLANA|2315	hsa-miR-151a-3p
1170	UBE2Z|65264	hsa-miR-92a-3p
1171	GTPBP1|9567	hsa-miR-138-5p
1172	PTRF|284119	hsa-miR-187-3p
1173	CCT5|22948	hsa-miR-221-3p
1174	ANKRD52|283373	hsa-miR-361-3p
1175	WDR82|80335	hsa-miR-30b-5p
1176	ATF7|11016	hsa-miR-182-5p
1177	FBXO21|23014	hsa-miR-15b-5p
1178	DUSP16|80824	hsa-let-7e-5p
1179	CHORDC1|26973	hsa-miR-26a-5p
1180	MRPS34|65993	hsa-miR-211-5p
1181	SLC7A5|8140	hsa-miR-361-3p
1182	TNFSF9|8744	hsa-let-7a-5p
1183	UPF2|26019	hsa-miR-103a-3p
1184	CCND1|595	hsa-miR-16-5p
1185	C14orf2|9556	hsa-let-7a-5p
1186	ATP6V1F|9296	hsa-let-7b-5p
1187	SNX27|81609	hsa-miR-148a-3p
1188	EIF1|10209	hsa-miR-30e-3p
1189	C6orf62|81688	hsa-miR-23a-3p
1190	PBXIP1|57326	hsa-miR-148a-3p
1191	EIF1|10209	hsa-miR-30a-3p
1192	SCARA3|51435	hsa-miR-210-3p
